date,open,high,low,close,volume,dividends,stock splits,sma_20,ema_20,rsi,macd,macd_signal,bb_upper,bb_lower,returns,log_returns,trend_direction,volatility,high_low_range,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2021-02-03 00:00:00-05:00,132.15586101329262,132.16560504134387,130.06294479305137,130.38418579101562,89880900,0.0,0.0,129.9729175567627,130.6922513178557,54.35091917646761,1.5602368833783942,1.8672207290750287,140.13177034525867,119.8140647682667,-0.007778242125408008,-0.007808650435454477,-1,0.023050763757359982,0.01612665090889713,131.4062957763672,130.5789031982422,128.456787109375,133.45057678222656,138.28863525390625
2021-02-04 00:00:00-05:00,132.68155527349182,133.75234392204015,131.01694525702797,133.74261474609375,84183100,0.0,0.0,130.498095703125,130.98276212054503,61.61012073190701,1.6164873969024427,1.8170740626405115,140.2698089592723,120.72638244697768,0.02575794706009149,0.02543179987055713,1,0.022109441525095395,0.02045270813798021,130.38418579101562,131.4062957763672,130.5789031982422,128.456787109375,133.45057678222656
2021-02-05 00:00:00-05:00,133.90346870595903,133.97170445351236,132.45085206919504,133.32826232910156,75693800,0.205,0.0,130.79228973388672,131.20614309278852,63.96475684549525,1.6090830491979489,1.775475859951999,140.5311319460598,121.05344752171364,-0.0030981330653571115,-0.0031029422150950265,-1,0.021008767164264443,0.011406826712878909,133.74261474609375,130.38418579101562,131.4062957763672,130.5789031982422,128.456787109375
2021-02-08 00:00:00-05:00,132.61661008272995,133.5232814106689,131.53446261926186,133.4745330810547,71297200,0.0,0.0,131.03879776000977,131.42218023452816,63.40318206832631,1.5966131154063703,1.7397033110428735,140.78764330426412,121.2899522157554,0.0010970723640879587,0.0010964710199737567,1,0.02095995150924294,0.014900361480937215,133.32826232910156,133.74261474609375,130.38418579101562,131.4062957763672,130.5789031982422
2021-02-09 00:00:00-05:00,133.19178552172198,134.4201778248724,132.44111786524098,132.5970916748047,76774200,0.0,0.0,131.39085807800294,131.53407656217354,56.67456818826396,1.4986528771462133,1.6914932242635417,140.80894785595797,121.97276830004789,-0.00657384885337764,-0.006595551764478463,-1,0.020217373432099853,0.014925364762034802,133.4745330810547,133.32826232910156,133.74261474609375,130.38418579101562,131.4062957763672
2021-02-10 00:00:00-05:00,133.0553056014661,133.5525177010359,131.02749721967888,131.99266052246094,73046600,0.0,0.0,131.72145767211913,131.57775122505805,47.64420270168725,1.3566080073577496,1.6245161808823831,140.70542981942825,122.73748552481003,-0.004558404296122309,-0.0045688255024263075,-1,0.020265271317815796,0.01913000670917865,132.5970916748047,133.4745330810547,133.32826232910156,133.74261474609375,130.38418579101562
2021-02-11 00:00:00-05:00,132.4898491628531,132.9675589258699,130.4133074654321,131.7391815185547,64280000,0.0,0.0,131.93765830993652,131.5931255387244,42.576807425807296,1.2096388240796045,1.5415407095218274,140.69042839146493,123.1848882284081,-0.0019204022625418649,-0.0019222485991515308,-1,0.020035923385970947,0.019388699937216824,131.99266052246094,132.5970916748047,133.4745330810547,133.32826232910156,133.74261474609375
2021-02-12 00:00:00-05:00,130.9787653308469,132.12914848493614,130.33532312132203,131.97315979003906,60145100,0.0,0.0,132.2619300842285,131.62931927694484,32.96688761935769,1.0993719035774916,1.4531069483329604,140.4723053238121,124.05155484464493,0.0017760719991373186,0.0017744966482794774,1,0.01963409569457728,0.01359234988741625,131.7391815185547,131.99266052246094,132.5970916748047,133.4745330810547,133.32826232910156
2021-02-16 00:00:00-05:00,132.09015902011436,132.59709996571863,129.45789813500429,129.84786987304688,80576300,0.0,0.0,132.56608810424805,131.45965742895456,29.22146450993111,0.8309131901069122,1.3286681966877507,139.84942783903836,125.28274836945775,-0.016103955685939364,-0.016235033533113816,-1,0.0197455239673412,0.024175997910351247,131.97315979003906,131.7391815185547,131.99266052246094,132.5970916748047,133.4745330810547
2021-02-17 00:00:00-05:00,127.95653915633494,128.90220010245756,126.22120594870577,127.55682373046875,97918500,0.0,0.0,132.72210845947265,131.08795898147972,27.74238996831552,0.42835167740881275,1.1486048928319632,139.3789253570231,126.0652915619222,-0.017644079527974532,-0.017801591822271326,-1,0.02023864437188712,0.021018037885741032,129.84786987304688,131.97315979003906,131.7391815185547,131.99266052246094,132.5970916748047
2021-02-18 00:00:00-05:00,125.9579652802824,126.73789375549589,124.21288851935199,126.4551773071289,96856700,0.0,0.0,132.6186222076416,130.64674167916058,32.83065603712724,0.02019235388993934,0.9229223850435585,139.60630237445073,125.63094204083248,-0.008636515014419421,-0.008674025841590705,-1,0.018932580806410197,0.019967590808965246,127.55682373046875,129.84786987304688,131.97315979003906,131.7391815185547,131.99266052246094
2021-02-19 00:00:00-05:00,126.97193187063036,127.43013949084857,125.56806298110261,126.6112060546875,87668800,0.0,0.0,132.2873607635498,130.26240495302028,44.059547933915965,-0.28737396648500635,0.6808631147378457,139.76285230408132,124.81186922301826,0.001233866029697106,0.0012331054425849318,1,0.016795870786045483,0.014707043458235992,126.4551773071289,127.55682373046875,129.84786987304688,131.97315979003906,131.7391815185547
2021-02-22 00:00:00-05:00,124.79783740249141,126.46493488700048,122.44831544375612,122.8382797241211,103916400,0.0,0.0,131.66037292480468,129.55534540741084,27.478313604436764,-0.8260439935306749,0.3794816930841415,140.08733100004483,123.23341484956454,-0.029799308040212136,-0.03025232995772352,-1,0.017264244408750858,0.03269843449668275,126.6112060546875,126.4551773071289,127.55682373046875,129.84786987304688,131.97315979003906
2021-02-23 00:00:00-05:00,120.6544792375418,123.5304515985531,115.41922654111875,122.7017822265625,158273000,0.0,0.0,130.83917236328125,128.90262510447292,23.61297419112519,-1.2495539975052736,0.053674554966258475,139.4028796610586,122.27546506550392,-0.0011111967528782962,-0.0011118145897247055,-1,0.01553503851091189,0.06610519350450343,122.8382797241211,126.6112060546875,126.4551773071289,127.55682373046875,129.84786987304688
2021-02-24 00:00:00-05:00,121.80488944958321,122.40932706149795,119.16289223137868,122.20459747314453,111039900,0.0,0.0,129.9814311981201,128.26471771101308,24.389168353567385,-1.6067853598947295,-0.27841742800593916,138.3869180668138,121.5759443294264,-0.004051976624919296,-0.0040602081256272595,-1,0.015435644214537789,0.02656557034061424,122.7017822265625,122.8382797241211,126.6112060546875,126.4551773071289,127.55682373046875
2021-02-25 00:00:00-05:00,121.55138820352438,123.28672123283567,117.51527437819725,117.9539794921875,148199500,0.0,0.0,128.96469841003417,127.2827426425535,3.1805450604742873,-2.207437173810149,-0.6642213771667812,138.0325483750207,119.89684844504765,-0.03478279924690342,-0.03540212446889841,-1,0.016689730772826757,0.048929649338543,122.20459747314453,122.7017822265625,122.8382797241211,126.6112060546875,126.4551773071289
2021-02-26 00:00:00-05:00,119.51383705660506,121.71712880247114,118.15871701805524,118.21721649169922,164560400,0.0,0.0,128.20303039550782,126.419359199615,4.784626953511136,-2.6318783822009664,-1.0577527781736182,138.19624428998256,118.20981650103309,0.0022316923994001314,0.002229205872672044,1,0.015532280792290678,0.030100622312197258,117.9539794921875,122.20459747314453,122.7017822265625,122.8382797241211,126.6112060546875
2021-03-01 00:00:00-05:00,120.64473383419431,124.71984514122286,119.70882406427694,124.58335876464844,116307900,0.0,0.0,128.00935897827148,126.24450201533247,30.612309406103662,-2.4265844652097712,-1.331519115580849,138.13117488157513,117.88754307496782,0.05385122795034025,0.05245129020433974,1,0.01884664780206206,0.04022223454749112,118.21721649169922,117.9539794921875,122.20459747314453,122.7017822265625,122.8382797241211
2021-03-02 00:00:00-05:00,125.18779108060667,125.49000982131201,121.87310633209226,121.9803466796875,102260900,0.0,0.0,127.57943115234374,125.83839198336628,28.46983953697928,-2.445735956222549,-1.554362483709189,137.96862259745137,117.19023970723612,-0.020893738222921954,-0.021115101200750223,-1,0.018835021219809473,0.029651526558762013,124.58335876464844,118.21721649169922,117.9539794921875,122.20459747314453,122.7017822265625
2021-03-03 00:00:00-05:00,121.67814086921052,122.55555866097826,118.78266587535208,118.99714660644531,112966300,0.0,0.0,126.95897369384765,125.1868448046119,25.964755133291447,-2.670845125038511,-1.7776590119750535,137.85565629587995,116.06229109181537,-0.024456399366333037,-0.02476042424002081,-1,0.019265222809990865,0.031705741635168164,121.9803466796875,124.58335876464844,118.21721649169922,117.9539794921875,122.20459747314453
2021-03-04 00:00:00-05:00,118.69492201638303,120.49849839926789,115.64346591859298,117.11557006835938,178155000,0.0,0.0,126.29554290771485,124.41815197258785,24.489889896710963,-2.9668729996557346,-2.0155018095111896,137.90644290981106,114.68464290561865,-0.015811946687333656,-0.01593828909917359,-1,0.01941435487756964,0.04145505570131337,118.99714660644531,121.9803466796875,124.58335876464844,118.21721649169922,117.9539794921875
2021-03-05 00:00:00-05:00,117.9442454649468,118.88015523948293,114.61980921267136,118.37319946289062,153766600,0.0,0.0,125.52707214355469,123.84244220975954,27.093673413161824,-3.064669439753274,-2.2253353355596066,137.09704639602217,113.95709789108722,0.010738362062338691,0.01068111531201813,1,0.018419872826477262,0.035990798982730644,117.11557006835938,118.99714660644531,121.9803466796875,124.58335876464844,118.21721649169922
2021-03-08 00:00:00-05:00,117.89549463389245,117.96373782106434,113.29393276187487,113.44017028808594,154376600,0.0,0.0,124.53266754150391,122.85174964579062,24.75254894079019,-3.499883571269933,-2.480244982701672,136.68358921210523,112.38174587090258,-0.041673530809236636,-0.042566777027998624,-1,0.020055252896788934,0.041165356569285036,118.37319946289062,117.11557006835938,118.99714660644531,121.9803466796875,124.58335876464844
2021-03-09 00:00:00-05:00,116.04318464645965,118.99715180961525,115.80920903774101,118.0514907836914,129525800,0.0,0.0,123.76151542663574,122.3945821351145,36.3484235769744,-3.4331239644467075,-2.670820779050679,135.4726746934247,112.05035615984677,0.04064980230455251,0.03984532794906205,1,0.022753097211044553,0.027004680336613265,113.44017028808594,118.37319946289062,117.11557006835938,118.99714660644531,121.9803466796875
2021-03-10 00:00:00-05:00,118.63641195525601,119.10436305827703,116.45261534799565,116.96932220458984,111943300,0.0,0.0,122.980126953125,121.87789071315977,36.36877126093662,-3.4280223475825125,-2.822261092757046,134.28754013596216,111.67271377028783,-0.009166920061047357,-0.009209194823994212,-1,0.022764663005709476,0.02267045461410163,118.0514907836914,113.44017028808594,118.37319946289062,117.11557006835938,118.99714660644531
2021-03-11 00:00:00-05:00,119.46509838909789,120.1182842596345,118.21721868480411,118.89965057373047,103026500,0.0,0.0,122.32547645568847,121.59424879511889,39.456120238131255,-3.2309732639246107,-2.904003526990559,132.9301104664322,111.72084244494475,0.01650286017528857,0.01636816783074501,1,0.023315641395958132,0.015988823900298463,116.96932220458984,118.0514907836914,113.44017028808594,118.37319946289062,117.11557006835938
2021-03-12 00:00:00-05:00,117.3788074668468,118.1294826044811,116.1699248367297,117.99299621582031,88105100,0.0,0.0,121.63816719055175,121.25127235899521,42.81170634664616,-3.112095574351571,-2.9456219364627616,131.42410133236996,111.85223304873355,-0.007625374452618239,-0.007654596266688418,-1,0.02331147906989967,0.016607407478382664,118.89965057373047,116.96932220458984,118.0514907836914,113.44017028808594,118.37319946289062
2021-03-15 00:00:00-04:00,118.36345366505867,120.8884590376453,117.39829045128926,120.87870788574219,92403800,0.0,0.0,121.08344459533691,121.2157900282092,47.4993365163803,-2.7532930852125332,-2.907156166212716,129.5748243931316,112.59206479754224,0.024456635245058367,0.024162360075311043,1,0.02420522046858703,0.02887331149878811,117.99299621582031,118.89965057373047,116.96932220458984,118.0514907836914,113.44017028808594
2021-03-16 00:00:00-04:00,122.54579497339591,124.02765763412758,121.59039037182497,122.41905975341797,115227900,0.0,0.0,120.71200408935547,121.33038714489574,50.285987992370394,-2.3179263924803166,-2.789310211466236,128.17702607679638,113.24698210191455,0.01274295444266138,0.012662446219057157,1,0.024311804948342015,0.019909214032617684,120.87870788574219,117.99299621582031,118.89965057373047,116.96932220458984,118.0514907836914
2021-03-17 00:00:00-04:00,120.93719630957409,122.70177530738493,119.27009907008946,121.62937927246094,111932600,0.0,0.0,120.41563186645507,121.35886258561624,55.399593356512455,-2.0134064705301995,-2.6341294632790286,127.1736200358456,113.65764369706454,-0.006450633443416787,-0.006471528686165733,-1,0.024076464657659436,0.02821420497105562,122.41905975341797,120.87870788574219,117.99299621582031,118.89965057373047,116.96932220458984
2021-03-18 00:00:00-04:00,119.79656889154106,120.08904396527872,117.30080936399335,117.50553894042969,121229700,0.0,0.0,119.96814994812011,120.99187938131276,49.060978750040015,-2.0808450029475125,-2.5234725712127255,126.20761938958468,113.72868050665555,-0.03390496898609896,-0.034493073817412005,-1,0.025079471975427772,0.02372853761982134,121.62937927246094,122.41905975341797,120.87870788574219,117.99299621582031,118.89965057373047
2021-03-19 00:00:00-04:00,116.89135739424152,118.3829639984745,116.67687665204714,116.97909545898438,185549500,0.0,0.0,119.48654441833496,120.60970948394815,38.13870550226514,-2.151963618000053,-2.449170780570191,125.0132741909893,113.95981464568061,-0.0044801588605299925,-0.0044902248483054946,-1,0.025056848690602807,0.014584548972047293,117.50553894042969,121.62937927246094,122.41905975341797,120.87870788574219,117.99299621582031
2021-03-22 00:00:00-04:00,117.31055690317099,120.76172845240197,117.24231371312757,120.29376983642578,111912300,0.0,0.0,119.3593189239502,120.57961999370792,47.42637873607177,-1.9187410598777888,-2.3430848364317107,124.67426866757283,114.04436918032756,0.028335612995089354,0.027941585537762537,1,0.025235296116410552,0.029256833035161002,116.97909545898438,117.50553894042969,121.62937927246094,122.41905975341797,120.87870788574219
2021-03-23 00:00:00-04:00,120.23527288356823,121.1224343178664,119.07513126230569,119.46509552001953,95467100,0.0,0.0,119.19748458862304,120.4734748057376,50.764320590212265,-1.780255912117795,-2.230519051568928,124.27574790363875,114.11922127360734,-0.00688875506631037,-0.0069125920741064635,-1,0.025272749587246176,0.01713724872230671,120.29376983642578,116.97909545898438,117.50553894042969,121.62937927246094,122.41905975341797
2021-03-24 00:00:00-04:00,119.73808337691133,119.8160777258849,117.05708899403655,117.07658386230469,88530500,0.0,0.0,118.94108390808105,120.1499613825535,49.93735951860729,-1.8420048783102345,-2.152816216917189,123.89640571971381,113.9857620964483,-0.019993385074677184,-0.02019595741650129,-1,0.025621919417829764,0.02356567505499845,119.46509552001953,120.29376983642578,116.97909545898438,117.50553894042969,121.62937927246094
2021-03-25 00:00:00-04:00,116.54039316706906,118.60719885311322,116.01394245162524,117.56404113769531,98844700,0.0,0.0,118.92158699035645,119.90368326399557,48.66690431395184,-1.8305067087340205,-2.0883543152805557,123.89629220325914,113.94688177745375,0.004163576176461792,0.0041549324773336,1,0.0244383683534934,0.022058244820375477,117.07658386230469,119.46509552001953,120.29376983642578,116.97909545898438,117.50553894042969
2021-03-26 00:00:00-04:00,117.33005928068575,118.4317089821302,115.93594193373995,118.1684799194336,94071200,0.0,0.0,118.91915016174316,119.73842580260872,59.08582456611544,-1.7524203572893668,-2.021167523682318,123.89535565939967,113.94294466408665,0.005141357645492395,0.0051281859937643915,1,0.024460274833862043,0.02112041256764786,117.56404113769531,117.07658386230469,119.46509552001953,120.29376983642578,116.97909545898438
2021-03-29 00:00:00-04:00,118.59744153314395,119.50410536738507,117.70052885181629,118.34396362304688,80819200,0.0,0.0,118.60718040466308,119.60561988074569,50.67750916983521,-1.6572722895468956,-1.9483884768552338,122.81052564778665,114.40383516153952,0.0014850297112471988,0.0014839281450630428,1,0.020976625396637624,0.015240122608311398,118.1684799194336,117.56404113769531,117.07658386230469,119.46509552001953,120.29376983642578
2021-03-30 00:00:00-04:00,117.09607172542653,117.37879562712054,115.87743806534003,116.89134216308594,85671900,0.0,0.0,118.35273017883301,119.34711724096857,49.822408345087645,-1.679718423710824,-1.894654466226352,122.30493090248109,114.40052945518494,-0.012274571642605037,-0.012350526378297625,-1,0.02066191712055923,0.012844044169548723,118.34396362304688,118.1684799194336,117.56404113769531,117.07658386230469,119.46509552001953
2021-03-31 00:00:00-04:00,118.59743876993915,120.42051011090868,118.10998526692909,119.08489227294922,118323800,0.0,0.0,118.3571174621582,119.32214343449054,50.41687126781747,-1.5031782816141401,-1.8163592293039097,122.3125237289971,114.4017111953193,0.018765719250642743,0.018591815393176343,1,0.020440492674473225,0.01940233391389179,116.89134216308594,118.34396362304688,118.1684799194336,117.56404113769531,117.07658386230469
2021-04-01 00:00:00-04:00,120.55698579856444,121.0639340927336,119.41633912027298,119.91354370117188,75089100,0.0,0.0,118.49701614379883,119.37846726941257,54.33726196145621,-1.2816298708070946,-1.709413357604547,122.46543022126902,114.52860206632865,0.0069584933269566385,0.006934394740912906,1,0.020131424415300983,0.013739857247205367,119.08489227294922,116.89134216308594,118.34396362304688,118.1684799194336,117.56404113769531
2021-04-05 00:00:00-04:00,120.76173132452315,122.99426922039768,119.98180275866349,122.74079132080078,88651200,0.0,0.0,118.71539573669433,119.69868860764001,54.216363776451715,-0.8679111648105646,-1.5411129190457507,123.11264315631243,114.31814831707624,0.023577383607930713,0.02330373010817918,1,0.020643929872901808,0.02454331953800653,119.91354370117188,119.08489227294922,116.89134216308594,118.34396362304688,118.1684799194336
2021-04-06 00:00:00-04:00,123.32572316184695,123.93991183273825,122.49705378234141,123.04299926757812,80171300,0.0,0.0,119.19553718566894,120.01719438477697,51.49672565526244,-0.509774095528357,-1.334845154342272,123.25131696521322,115.13975740612466,0.002462163910834425,0.0024591377515215005,1,0.017905138900697712,0.011726453833095321,122.74079132080078,119.91354370117188,119.08489227294922,116.89134216308594,118.34396362304688
2021-04-07 00:00:00-04:00,122.67254049145967,124.7100924000349,121.99985233123647,124.69059753417969,83466700,0.0,0.0,119.52749252319336,120.46228039900579,57.053043017867104,-0.09194064282306158,-1.08626425203843,124.22502535465064,114.82995969173608,0.013390426732191152,0.013301567332785678,1,0.01591300928525688,0.021735721236362724,123.04299926757812,122.74079132080078,119.91354370117188,119.08489227294922,116.89134216308594
2021-04-08 00:00:00-04:00,125.71425994840894,127.11812846744388,125.29505706125592,127.08888244628906,88844600,0.0,0.0,120.03347053527833,121.09338535588991,73.9873290572339,0.42778568083595303,-0.7834542654635535,125.65911626763247,114.40782480292418,0.01923388739437204,0.019051254296342024,1,0.01604990206461895,0.014344853547346593,124.69059753417969,123.04299926757812,122.74079132080078,119.91354370117188,119.08489227294922
2021-04-09 00:00:00-04:00,126.54294370866688,129.70163317095958,126.22122258271084,129.6626434326172,106686700,0.0,0.0,120.57162017822266,121.90950517272107,78.79592741684046,1.035417885679479,-0.419679835234947,127.61988684488624,113.52335351155908,0.02025166117434285,0.020049323505679985,1,0.016221138578106753,0.026842045604734546,127.08888244628906,124.69059753417969,123.04299926757812,122.74079132080078,119.91354370117188
2021-04-12 00:00:00-04:00,129.19464918855957,129.5163702074258,127.35207599025064,127.94676971435547,91420000,0.0,0.0,121.06930885314941,122.48448274811483,68.73497886862538,1.3628045542775453,-0.06318295733244855,128.73001444204496,113.40860326425384,-0.013233369865341515,-0.013321711138422973,-1,0.01648746006323975,0.01691558311325102,129.6626434326172,127.08888244628906,124.69059753417969,123.04299926757812,122.74079132080078
2021-04-13 00:00:00-04:00,129.11670696279845,131.28100205330475,128.61949478941824,131.0567626953125,91266500,0.0,0.0,121.57821159362793,123.30089036213366,75.52591849880329,1.8518641528933557,0.3198264647127123,130.44320737661712,112.71321581063872,0.024306928482056733,0.02401621655155983,1,0.01647780440448833,0.020308049803382636,127.94676971435547,129.6626434326172,127.08888244628906,124.69059753417969,123.04299926757812
2021-04-14 00:00:00-04:00,131.55393195001986,131.6124239805342,128.35623869078685,128.71694946289062,87222800,0.0,0.0,121.89310607910156,123.8167055145867,75.68825226555177,2.0272748722664744,0.6613161462234648,131.31385692192964,112.47235523627347,-0.01785343376641768,-0.01801472898107102,-1,0.017051240437564955,0.02529725341794334,131.0567626953125,127.94676971435547,129.6626434326172,127.08888244628906,124.69059753417969
2021-04-15 00:00:00-04:00,130.46205515581354,131.61243821608534,130.286564169391,131.12498474121094,89347100,0.0,0.0,122.36788635253906,124.51273210759854,77.58805871926442,2.333696057826316,0.9957921285440351,132.65036814639893,112.08540455867919,0.018707989028395655,0.018535146959097457,1,0.017271148103457916,0.010111528701498734,128.71694946289062,131.0567626953125,127.94676971435547,129.6626434326172,127.08888244628906
2021-04-16 00:00:00-04:00,130.93000444237106,131.29071524829968,129.9355952026849,130.79351806640625,84922400,0.0,0.0,123.03228530883788,125.11090219891356,75.97254062042578,2.5207330233622827,1.3007803075076847,133.70182018948208,112.36275042819369,-0.0025278681668400305,-0.002531068620261758,-1,0.014920770814526182,0.010360758435496392,131.12498474121094,128.71694946289062,131.0567626953125,127.94676971435547,129.6626434326172
2021-04-19 00:00:00-04:00,130.15982336917756,132.07064756343885,129.99409097045535,131.45645141601562,94264200,0.0,0.0,123.75615310668945,125.71524021958996,76.44495747400711,2.6914292262625708,1.578910091258662,134.65840690237894,112.85389931099998,0.00506854895724107,0.005055747102637634,1,0.014737050271488687,0.01579653619594448,130.79351806640625,131.12498474121094,128.71694946289062,131.0567626953125,127.94676971435547
2021-04-20 00:00:00-04:00,131.63194282012853,132.12914001786334,128.5024849113631,129.76986694335938,94812300,0.0,0.0,124.22995796203614,126.10139514566325,75.73028905484043,2.6599516583370786,1.7951184046743454,135.32066284260003,113.13925308147226,-0.012829986314774167,-0.012913001408609195,-1,0.014315234528019036,0.0279468199507607,131.45645141601562,130.79351806640625,131.12498474121094,128.71694946289062,131.0567626953125
2021-04-21 00:00:00-04:00,129.03870718463844,130.3938274883599,128.00530801609,130.1501007080078,68847100,0.0,0.0,124.76420822143555,126.48698615160083,73.83440048144095,2.635308944939098,1.9631565127272959,135.91771556972694,113.61070087314417,0.002930062067601602,0.002925777802476525,1,0.01409255597423577,0.018352037065484543,129.76986694335938,131.45645141601562,130.79351806640625,131.12498474121094,128.71694946289062
2021-04-22 00:00:00-04:00,129.7016461870522,130.78379376444718,128.11255758082413,128.62925720214844,84566500,0.0,0.0,125.34184188842774,126.69101196593869,68.22999048913911,2.4646491155138506,2.063455033284607,136.00480554845166,114.67887822840382,-0.011685304103385974,-0.011754113836412845,-1,0.013443595452818997,0.020766940910068747,130.1501007080078,129.76986694335938,131.45645141601562,130.79351806640625,131.12498474121094
2021-04-23 00:00:00-04:00,128.84369107132306,131.72940697661994,128.84369107132306,130.94949340820312,78657500,0.0,0.0,126.01111450195313,127.09658162710672,67.54156198388877,2.4879441702589418,2.148352860679474,136.29203526755788,115.73019373634838,0.018038168427018997,0.01787741096870634,1,0.013763108740768023,0.022036861924324982,128.62925720214844,130.1501007080078,129.76986694335938,131.45645141601562,130.79351806640625
2021-04-26 00:00:00-04:00,131.44671790843336,131.67094236224486,130.20858180313348,131.3394775390625,66905100,0.0,0.0,126.66966438293457,127.50066695205489,67.662873459788,2.50895248660629,2.220472785864837,136.51342385455223,116.82590491131693,0.0029781263043431316,0.0029737004711503476,1,0.013774535177610467,0.011134204174646915,130.94949340820312,128.62925720214844,130.1501007080078,129.76986694335938,131.45645141601562
2021-04-27 00:00:00-04:00,131.6221681983873,132.01213986314156,130.74475798551163,131.01773071289062,66015800,0.0,0.0,127.30335273742676,127.83562540546781,64.27615777847554,2.4711535291028213,2.2706089345124343,136.50095278590246,118.10575268895106,-0.0024497343236056235,-0.0024527398322021425,-1,0.013861034818139864,0.009673361542242269,131.3394775390625,130.94949340820312,128.62925720214844,130.1501007080078,129.76986694335938
2021-04-28 00:00:00-04:00,130.93975103357886,131.6319415185454,129.74061964154626,130.2280731201172,107760100,0.0,0.0,127.97018928527832,128.06347756876775,57.63750138286554,2.3503850389959524,2.2865641554091383,135.82520279769798,120.11517577285868,-0.006027104793196902,-0.006045341100971307,-1,0.013512739643654976,0.014523150283078082,131.01773071289062,131.3394775390625,130.94949340820312,128.62925720214844,130.1501007080078
