date,open,high,low,close,volume,dividends,stock splits,returns,log_returns,trend_direction,sma_20,ema_20,rsi,macd,macd_signal,bb_upper,bb_lower,volatility,high_low_range,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2021-04-08 00:00:00+05:30,2874.5816745617008,2931.721677267056,2871.1093634748245,2916.2060546875,2578118,0.0,0.0,0.014046048640979247,0.01394831699878495,1,2754.783251953125,2771.132035043332,68.97865782902127,54.74178508705563,37.11814756890412,2901.565177192749,2608.0013267135005,0.013447930999352507,0.020784647125604627,2875.812255859375,2869.922607421875,2847.242431640625,2782.2783203125,2793.574951171875
2021-04-09 00:00:00+05:30,2948.4241211892822,2948.731883972365,2907.986581065637,2920.513427734375,2911129,0.0,0.0,0.0014770468773808165,0.0014759571165950244,1,2766.7079223632813,2785.3588343472406,80.59737710768133,59.698393921152274,41.63419683935375,2926.751654791362,2606.6641899352007,0.013273061093228794,0.01395141776092997,2916.2060546875,2875.812255859375,2869.922607421875,2847.242431640625,2782.2783203125
2021-04-12 00:00:00+05:30,2920.513116819695,2934.4465709871874,2824.649741699711,2853.967041015625,3791828,0.0,0.0,-0.022785851996706685,-0.023049461599292366,-1,2774.4261840820313,2791.892949268039,68.56027810607704,57.592909663507726,44.825939404184545,2935.727454424271,2613.1249137397917,0.014574430829100198,0.03847165286407927,2920.513427734375,2916.2060546875,2875.812255859375,2869.922607421875,2847.242431640625
2021-04-13 00:00:00+05:30,2825.35344676723,2825.35344676723,2701.4475879106244,2728.698974609375,8654596,0.0,0.0,-0.043892611444339424,-0.044885041114236204,-1,2776.4524780273437,2785.8744754910235,47.83786408359093,45.294090094045714,44.91956954215678,2934.1699063636242,2618.735049691063,0.017910134127846204,0.045408401589751415,2853.967041015625,2920.513427734375,2916.2060546875,2875.812255859375,2869.922607421875
2021-04-15 00:00:00+05:30,2778.146574984524,2845.791494767581,2714.1057414674506,2829.704345703125,6062760,0.0,0.0,0.03701594497363314,0.03634730518861397,1,2783.1686279296873,2790.048748844557,55.50106515089604,43.19949934944998,44.57555550361542,2937.7589789909384,2628.578276868436,0.01965063234907146,0.04653693008603307,2728.698974609375,2853.967041015625,2920.513427734375,2916.2060546875,2875.812255859375
2021-04-16 00:00:00+05:30,2838.5398030645506,2854.3631900125724,2797.7507136681297,2808.782958984375,3224657,0.0,0.0,-0.007393488563750106,-0.007420955870210544,-1,2786.9091186523438,2791.832959334063,55.31780206104144,39.39719370760713,43.539883144413764,2940.1014037387954,2633.716833565892,0.01956985284551503,0.02015551830495054,2829.704345703125,2728.698974609375,2853.967041015625,2920.513427734375,2916.2060546875
2021-04-19 00:00:00+05:30,2785.794887362746,2803.376426569832,2755.994264254095,2779.465576171875,2679106,0.0,0.0,-0.010437753019941765,-0.01049260840920929,-1,2789.0562744140625,2790.6551133186167,57.19908600842225,33.63049984696045,41.5580064849231,2940.468432369357,2637.644116458768,0.019752520544957266,0.017047220416018163,2808.782958984375,2829.704345703125,2728.698974609375,2853.967041015625,2920.513427734375
2021-04-20 00:00:00+05:30,2835.0227118207445,2835.3304745515425,2748.30187037472,2764.301025390625,3141893,0.0,0.0,-0.005455923221807213,-0.005470861129067111,-1,2793.8054443359374,2788.1452001826174,55.6450539638703,27.519473542286505,38.75029989639578,2935.0191188256617,2652.591769846213,0.018896715389725212,0.031483041599828884,2779.465576171875,2808.782958984375,2829.704345703125,2728.698974609375,2853.967041015625
2021-04-22 00:00:00+05:30,2767.3345341010545,2767.3345341010545,2729.753990475635,2741.66552734375,1988980,0.0,0.0,-0.008188506909690307,-0.008222216881410279,-1,2796.820703125,2783.7185646741536,46.80801240692907,20.612339430414522,35.12270780319953,2930.287844906316,2663.353561343684,0.019018030735505863,0.013707194860428238,2764.301025390625,2779.465576171875,2808.782958984375,2829.704345703125,2728.698974609375
2021-04-23 00:00:00+05:30,2729.534143649376,2741.8412219138177,2717.2710621595616,2733.489990234375,1615309,0.0,0.0,-0.0029819600632670085,-0.00298641496460597,-1,2795.9350463867186,2778.9348909179844,44.42176352672706,14.313689067027099,30.96090405596505,2930.9033843476013,2660.966708425836,0.01811497630096794,0.00898856767064635,2741.66552734375,2764.301025390625,2779.465576171875,2808.782958984375,2829.704345703125
2021-04-26 00:00:00+05:30,2726.9406430412923,2771.7295698556877,2714.6335659788188,2725.841796875,2490260,0.0,0.0,-0.0027979591608890964,-0.002801880765322936,-1,2794.097766113281,2773.8784057710336,44.72474489074048,8.605617784228343,26.48984680161771,2931.9471381290828,2656.2483940974794,0.018094608123353867,0.02094619135355757,2733.489990234375,2741.66552734375,2764.301025390625,2779.465576171875,2808.782958984375
2021-04-27 00:00:00+05:30,2730.4140104291387,2756.8743221985883,2727.7767786096642,2753.27001953125,1471417,0.0,0.0,0.010062294403033523,0.010012006577947331,1,2794.5769165039064,2771.915702319626,40.553288093163665,6.223418811204283,22.436561203535025,2931.753486173397,2657.400346834416,0.01817806836571905,0.010568358127793791,2725.841796875,2733.489990234375,2741.66552734375,2764.301025390625,2779.465576171875
2021-04-28 00:00:00+05:30,2769.0482277580213,2769.9713014232066,2735.687302452878,2746.32421875,1639037,0.0,0.0,-0.0025227459464483015,-0.0025259334319427183,-1,2797.1811767578124,2769.4784181701375,37.169199326651544,3.7320204787215516,18.69565305857233,2928.175502212466,2666.1868513031586,0.017677914771302847,0.012483594885214574,2753.27001953125,2725.841796875,2733.489990234375,2741.66552734375,2764.301025390625
2021-04-29 00:00:00+05:30,2765.224258014511,2775.5534111245584,2729.9731900639367,2738.544189453125,1621395,0.0,0.0,-0.002832888135988587,-0.0028369083579385963,-1,2799.3107177734373,2766.5323011494693,35.80585387035046,1.1169109526244938,15.179904637382762,2924.6382604494293,2673.9831750974454,0.017699778893509724,0.016643960406468296,2746.32421875,2753.27001953125,2725.841796875,2733.489990234375,2741.66552734375
2021-04-30 00:00:00+05:30,2724.2589356846884,2753.312466128327,2654.811870205795,2668.5693359375,3072305,0.0,0.0,-0.025551843853795386,-0.025883961915386486,-1,2793.9087524414062,2757.2024949388056,25.869448750412758,-6.526731958841992,10.838577318137812,2932.018180180839,2655.7993247019735,0.017259475406878517,0.036911387160164386,2738.544189453125,2746.32421875,2753.27001953125,2725.841796875,2733.489990234375
2021-05-03 00:00:00+05:30,2659.119675274267,2685.5799762724573,2640.7470535916405,2669.756591796875,1545831,0.0,0.0,0.0004449035081781627,0.00044480456795718126,1,2787.7178344726562,2748.874313687193,25.415925865289523,-12.346252496606667,6.201611355188916,2936.5728433401277,2638.8628256051848,0.0171683659751666,0.016792887718142926,2668.5693359375,2738.544189453125,2746.32421875,2753.27001953125,2725.841796875
2021-05-04 00:00:00+05:30,2692.437330880178,2716.3481845976103,2667.9989450659377,2680.96533203125,1990777,0.0,0.0,0.004198412794939932,0.004189624050538962,1,2782.6521850585937,2742.4067916247222,30.974643597590273,-15.870863355115034,1.787116413128126,2938.9938536073687,2626.3105165098186,0.01721869701761023,0.018034265103696972,2669.756591796875,2668.5693359375,2738.544189453125,2746.32421875,2753.27001953125
2021-05-05 00:00:00+05:30,2698.7666485777945,2724.6114290067053,2683.2948060480226,2721.35888671875,1939289,0.0,0.0,0.015066794861124055,0.014954418073465807,1,2776.3580078125,2740.402229252725,49.00752321501078,-15.22916820246337,-1.6161405099901731,2931.8846461912785,2620.8313694337216,0.016675268878953153,0.015182349950358739,2680.96533203125,2669.756591796875,2668.5693359375,2738.544189453125,2746.32421875
2021-05-06 00:00:00+05:30,2729.974123659157,2755.027822749251,2702.2831930858956,2735.20458984375,1791671,0.0,0.0,0.0050877902185457735,0.005074891147237847,1,2769.622106933594,2739.9072159756797,33.28187802933384,-13.44836328141264,-3.9825850642746667,2919.658849600606,2619.5853642665816,0.016595834089967905,0.019283614051835256,2721.35888671875,2680.96533203125,2669.756591796875,2668.5693359375,2738.544189453125
2021-05-07 00:00:00+05:30,2754.1475638382285,2777.750861332253,2735.511178944035,2754.0595703125,1912540,0.0,0.0,0.006893444292526141,0.006869793135166245,1,2763.53447265625,2741.2550592458533,40.24748188918137,-10.395787043407836,-5.2652254601013,2905.0689383924973,2622.0000069200023,0.01669718399734404,0.01533724355258782,2735.20458984375,2721.35888671875,2680.96533203125,2669.756591796875,2668.5693359375
2021-05-10 00:00:00+05:30,2765.5322604784997,2781.5754158169793,2747.115640150612,2765.13671875,2137153,0.0,0.0,0.004022116499187822,0.00401404941256137,1,2755.981005859375,2743.529503008153,47.26882172769095,-7.002049807296316,-5.6125903295403035,2877.9860805838603,2633.9759311348894,0.016335848856648422,0.012462232132212713,2754.0595703125,2735.20458984375,2721.35888671875,2680.96533203125,2669.756591796875
2021-05-11 00:00:00+05:30,2747.1153139481335,2749.8405381869234,2717.358475020094,2745.005615234375,2415625,0.0,0.0,-0.007280328447819229,-0.007306959372281839,-1,2747.205615234375,2743.670085124936,46.39050206155245,-5.869243423472653,-5.663920948326774,2841.4776443136034,2652.9335861551463,0.016340195270694295,0.011833149989405779,2765.13671875,2754.0595703125,2735.20458984375,2721.35888671875,2680.96533203125
2021-05-12 00:00:00+05:30,2742.720290729441,2742.720290729441,2699.2939719735896,2714.23828125,1978558,0.0,0.0,-0.011208477612439371,-0.011271765952640303,-1,2740.2191772460938,2740.867056184466,45.020804634992565,-7.369205310415509,-6.0049778207445215,2820.909501751584,2659.5288527406037,0.01579716752433148,0.015999449663591063,2745.005615234375,2765.13671875,2754.0595703125,2735.20458984375,2721.35888671875
2021-05-14 00:00:00+05:30,2723.8197883357184,2723.8197883357184,2672.393789427331,2682.503173828125,2043935,0.0,0.0,-0.011692086004792435,-0.011760975946936673,-1,2737.909387207031,2735.308591198148,41.47314990682778,-10.991985098108671,-7.002379276217352,2822.5369049515157,2653.2818694625466,0.012677219216341106,0.01917089955759454,2714.23828125,2745.005615234375,2765.13671875,2754.0595703125,2735.20458984375
2021-05-17 00:00:00+05:30,2685.5802450608003,2703.3375576036415,2668.877781998229,2698.546630859375,2890462,0.0,0.0,0.00598077839675204,0.005962964533528065,1,2731.3515014648438,2731.807452118265,45.5599320413566,-12.425260609071756,-8.086955542788234,2805.735461934403,2656.9675409952847,0.009241467210242051,0.012769753618983668,2682.503173828125,2714.23828125,2745.005615234375,2765.13671875,2754.0595703125
2021-05-18 00:00:00+05:30,2725.1388328469043,2746.2366818753967,2705.79913790412,2715.293212890625,2098538,0.0,0.0,0.006205778265879758,0.006186601719971306,1,2726.6770141601564,2730.234667429918,43.59995358975816,-12.070689173754545,-8.883702268981496,2791.7386786250895,2661.6153496952234,0.009348926477216458,0.014892514657092229,2698.546630859375,2682.503173828125,2714.23828125,2745.005615234375,2765.13671875
2021-05-19 00:00:00+05:30,2711.073095164463,2740.961709054084,2696.216781754915,2709.31494140625,1986041,0.0,0.0,-0.002201703836621993,-0.002204131149985312,-1,2723.169482421875,2728.242312570521,43.74260083910819,-12.132232479039885,-9.533408310993174,2783.651057836727,2662.6879070070227,0.00912003143962345,0.016515218151768228,2715.293212890625,2698.546630859375,2682.503173828125,2714.23828125,2745.005615234375
2021-05-20 00:00:00+05:30,2696.2173631129313,2715.293292579016,2683.0312070831365,2689.975830078125,2329027,0.0,0.0,-0.007138007853043193,-0.007163605313749066,-1,2719.45322265625,2724.597885666483,42.097134031233914,-13.584912240364247,-10.34370909686739,2778.4079824358105,2660.4984628766897,0.00916860653142265,0.011993448095384024,2709.31494140625,2715.293212890625,2698.546630859375,2682.503173828125,2714.23828125
2021-05-21 00:00:00+05:30,2690.854338673333,2714.765186965572,2685.6678709113507,2707.996337890625,1685566,0.0,0.0,0.006699133728639062,0.0066767942468994,1,2717.7697631835936,2723.0167858783057,57.72082763210359,-13.13070445304993,-10.9011081681039,2775.9719436297137,2659.5675827374735,0.009186095049476104,0.010744961374979689,2689.975830078125,2709.31494140625,2715.293212890625,2698.546630859375,2682.503173828125
2021-05-24 00:00:00+05:30,2708.87548828125,2729.533795590875,2700.5242576667206,2708.87548828125,1652260,0.0,0.0,0.00032464977087443003,0.0003245970835405444,1,2716.5390380859376,2721.669995630967,57.66974769401617,-12.555074338345548,-11.231901402152229,2774.3814455728384,2658.696630599037,0.009170281307773075,0.010709070257991265,2707.996337890625,2689.975830078125,2709.31494140625,2715.293212890625,2698.546630859375
2021-05-25 00:00:00+05:30,2731.401643786127,2763.4240595646675,2722.656297882168,2750.8359375,1841613,15.0,0.0,0.015489988152011192,0.015371242956724084,1,2717.7887451171873,2724.447704380399,62.22486681178686,-8.613732010647709,-10.708267523851326,2777.5263910604194,2658.051099173955,0.00980935375044512,0.01482013562740851,2708.87548828125,2707.996337890625,2689.975830078125,2709.31494140625,2715.293212890625
2021-05-26 00:00:00+05:30,2756.1362259082634,2795.888190705017,2741.8255617150744,2790.146240234375,1923753,0.0,0.0,0.014290311609823192,0.014189167554749473,1,2719.6325561523436,2730.7047077950633,62.08113116774306,-2.2917589487619807,-9.024965808833457,2785.9007172959014,2653.364395008786,0.010068361380192497,0.019376270752532853,2750.8359375,2708.87548828125,2707.996337890625,2689.975830078125,2709.31494140625
2021-05-27 00:00:00+05:30,2793.193674959177,2842.4861513917554,2793.06125468533,2809.138671875,5959785,0.0,0.0,0.006806966375722867,0.006783903579402845,1,2722.7732788085937,2738.1746091360096,62.75447114477479,4.202536532010527,-6.379465340664661,2799.497111289109,2646.0494463280784,0.010126477456698115,0.017594324267885316,2790.146240234375,2750.8359375,2708.87548828125,2707.996337890625,2689.975830078125
2021-05-28 00:00:00+05:30,2817.530802754791,2825.0395068850357,2769.960867380018,2776.98388671875,1763701,0.0,0.0,-0.011446492648505613,-0.011512507991724093,-1,2724.695263671875,2741.8707308105563,53.78119654264829,6.67771353118269,-3.7680295662951906,2804.9281924755887,2644.4623348681616,0.010483033013704216,0.0198339787884394,2809.138671875,2790.146240234375,2750.8359375,2708.87548828125,2707.996337890625
